categoria,subcategoria,descripcion,unidades,code,compare,price_eu,price_disc_eu,marca,format,quantity
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas control calorías Forte Deliplus,"Caja 20 capsulas 16,4 g",79052.0," 27,44 €/100 g",4.5,,Deliplus,Caja 20 capsulas ,"1 x 16,4 g"
Fitoterapia y parafarmacia,Fitoterapia,Comprimidos Vitaminas y Minerales Deliplus,Caja 30 comprimidos 30 g,79621.0," 10,153 €/100 g",3.0,,Deliplus,Caja 30 comprimidos ,1 x 30 g
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Dormir Deliplus,Caja 30 capsulas 24 g,35939.0," 0,132 €/ud",3.95,,Deliplus,Caja 30 capsulas ,1 x 24 g
Fitoterapia y parafarmacia,Fitoterapia,Comprimidos efervescentes vitamina C y zinc Deliplus sabor limón,Tubo 20 ud 80 g,35620.0," 2,438 €/100 g",1.95,,Deliplus,Tubo 20 ud ,1 x 80 g
Fitoterapia y parafarmacia,Fitoterapia,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche,Caja 4 barritas 120 g,86259.0," 25,834 €/kg",3.1,,,Caja 4 barritas ,1 x 120 g
Fitoterapia y parafarmacia,Fitoterapia,Gel energético con cafeína Enervit Sport sabor cítricos,3 ud x 32 g,28116.0," 39,131 €/kg",3.6,,,ud,3 x 32 g
Fitoterapia y parafarmacia,Fitoterapia,Perlas Omega 3 Deliplus,Caja 60 capsulas 48 g,22986.0," 0,066 €/ud",3.95,,Deliplus,Caja 60 capsulas ,1 x 48 g
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas LaxForte Deliplus,"Caja 30 capsulas 16,35 g",13797.0," 0,132 €/ud",3.95,,Deliplus,Caja 30 capsulas ,"1 x 16,35 g"
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Valeriana Deliplus,"Caja 60 capsulas 32,7 g",23367.0," 0,07 €/ud",4.15,,Deliplus,Caja 60 capsulas ,"1 x 32,7 g"
Fitoterapia y parafarmacia,Fitoterapia,Spray oral Própolis Deliplus,Spray 20 ml,22233.0," 18,00 €/100 ml",3.6,,Deliplus,Spray,1 x 20 ml
Fitoterapia y parafarmacia,Fitoterapia,Perlas Onagra Deliplus,Caja 60 capsulas 41 g,15670.0," 0,072 €/ud",4.3,,Deliplus,Caja 60 capsulas ,1 x 41 g
Fitoterapia y parafarmacia,Fitoterapia,Sticks Jalea Real y Própolis Deliplus,Caja 12 sticks 120 ml,79655.0," 4,125 €/100 ml",4.95,,Deliplus,Caja 12 sticks ,1 x 120 ml
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Cola de caballo Deliplus,"Caja 30 capsulas 16,35 g",13861.0," 0,132 €/ud",3.95,,Deliplus,Caja 30 capsulas ,"1 x 16,35 g"
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Alcachofa Deliplus,"Caja 30 capsulas 16,35 g",13796.0," 0,132 €/ud",3.95,,Deliplus,Caja 30 capsulas ,"1 x 16,35 g"
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Memory Forte Deliplus,"Caja 30 capsulas 17,85 g",35945.0," 0,132 €/ud",3.95,,Deliplus,Caja 30 capsulas ,"1 x 17,85 g"
Fitoterapia y parafarmacia,Fitoterapia,Sticks infantiles Jalea Real Deliplus +3 años,Caja 12 sticks 120 ml,52603.0," 4,125 €/100 ml",4.95,,Deliplus,Caja 12 sticks ,1 x 120 ml
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Quemagrasas Deliplus,"Caja 30 capsulas 17,85 g",79063.0," 22,068 €/100 g",3.95,,Deliplus,Caja 30 capsulas ,"1 x 17,85 g"
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Colagen Antiox piel Deliplus,Caja 30 capsulas 18 g,35943.0," 0,165 €/ud",4.95,,Deliplus,Caja 30 capsulas ,1 x 18 g
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Articular Forte Deliplus,"Caja 30 capsulas 15,45 g",35944.0," 0,14 €/ud",4.2,,Deliplus,Caja 30 capsulas ,"1 x 15,45 g"
Fitoterapia y parafarmacia,Fitoterapia,Sticks Depurat Deliplus,Caja 15 sticks 75 g,79035.0," 7,934 €/100 g",5.95,,Deliplus,Caja 15 sticks ,1 x 75 g
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Spirulina + vitamina B12 Deliplus,"Caja 60 capsulas 32,7 g",35991.0," 0,084 €/ud",5.0,,Deliplus,Caja 60 capsulas ,"1 x 32,7 g"
Fitoterapia y parafarmacia,Fitoterapia,Perlas Sol Deliplus,"Caja 30 capsulas 15,02 g",79658.0," 0,13 €/ud",3.9,,Deliplus,Caja 30 capsulas ,"1 x 15,02 g"
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Menopausia Deliplus,"Caja 30 capsulas 19,4 g",79704.0," 23,196 €/100 g",4.5,,Deliplus,Caja 30 capsulas ,"1 x 19,4 g"
Fitoterapia y parafarmacia,Fitoterapia,Comprimidos efervescentes magnesio Deliplus 300 mg sabor naranja,Tubo 20 ud 78 g,79594.0," 2,50 €/100 g",1.95,,Deliplus,Tubo 20 ud ,1 x 78 g
Fitoterapia y parafarmacia,Fitoterapia,Comprimidos cabello y uñas Deliplus,"Caja 30 comprimidos 26,55 g",13864.0," 0,132 €/ud",3.95,,Deliplus,Caja 30 comprimidos ,"1 x 26,55 g"
Fitoterapia y parafarmacia,Fitoterapia,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas 180 g,23670.0," 27,223 €/kg",4.9,,,Caja 3 barritas ,1 x 180 g
Fitoterapia y parafarmacia,Fitoterapia,Gominolas Energy Gummies Vitaldin,Bote 36 ud 108 g,35607.0," 5,788 €/100 g",6.25,,,Bote 36 ud ,1 x 108 g
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Gases Deliplus,Caja 30 capsulas 17 g,35880.0," 0,15 €/ud",4.5,,Deliplus,Caja 30 capsulas ,1 x 17 g
Fitoterapia y parafarmacia,Fitoterapia,Cápsulas Probiótico Deliplus,"Caja 30 capsulas 17,85 g",52589.0," 0,199 €/ud",5.95,,Deliplus,Caja 30 capsulas ,"1 x 17,85 g"
Fitoterapia y parafarmacia,Fitoterapia,Aceite de Ricino Deliplus,Bote 30 ml,52590.0," 13,167 €/100 ml",3.95,,Deliplus,Bote,1 x 30 ml
Fruta y verdura,Fruta,Plátano de Canarias IGP,Pieza 160 g ,3819.0," 1,99 €/kg",0.32,,,Pieza,1 x 160 g
Fruta y verdura,Fruta,Banana,Pieza 170 g ,3824.0," 1,45 €/kg",0.25,,,Pieza,1 x 170 g
Fruta y verdura,Fruta,Plátano macho,Pieza 300 g ,3132.0," 2,89 €/kg",0.87,,,Pieza,1 x 300 g
Fruta y verdura,Fruta,Uva blanca sin semillas,Bandeja 500 g ,3313.0," 5,10 €/kg",2.55,,,Bandeja,1 x 500 g
Fruta y verdura,Fruta,Uva roja sin semillas,Bandeja 500 g ,3321.0," 4,89 €/kg",2.45,,,Bandeja,1 x 500 g
Fruta y verdura,Fruta,Manzana Golden,Pieza 240 g ,3028.0," 2,09 €/kg",0.5,,,Pieza,1 x 240 g
Fruta y verdura,Fruta,Manzanas Golden,"Bolsa 1,5 kg ",3269.0," 1,89 €/kg",2.84,,,Bolsa,"1 x 1,5 kg"
Fruta y verdura,Fruta,Pera Conferencia,Pieza 150 g ,3119.0," 2,49 €/kg",0.37,,,Pieza,1 x 150 g
Fruta y verdura,Fruta,Peras Conferencia,"1,5 kg ",3297.0," 1,79 €/kg",2.69,,, ,"1 x 1,5 kg"
Fruta y verdura,Fruta,Manzana roja dulce,Pieza 290 g ,8177.0," 2,75 €/kg",0.8,,,Pieza,1 x 290 g
Fruta y verdura,Fruta,Manzanas rojas dulces,"Bolsa 1,5 kg ",8280.0," 2,39 €/kg",3.59,,,Bolsa,"1 x 1,5 kg"
Fruta y verdura,Fruta,Pera Ercolina,Pieza 100 g ,3170.0," 3,49 €/kg",0.35,,,Pieza,1 x 100 g
Fruta y verdura,Fruta,Manzana Granny Smith,Pieza 190 g ,3021.0," 2,09 €/kg",0.4,,,Pieza,1 x 190 g
Fruta y verdura,Fruta,Pera Rocha,Pieza 130 g ,3267.0," 2,39 €/kg",0.31,,,Pieza,1 x 130 g
Fruta y verdura,Fruta,Manzana roja acidulce,Pieza 240 g ,8175.0," 2,39 €/kg",0.57,,,Pieza,1 x 240 g
Fruta y verdura,Fruta,Manzanas rojas acidulces,"Bolsa 1,5 kg ",8268.0," 1,69 €/kg",2.54,,,Bolsa,"1 x 1,5 kg"
Fruta y verdura,Fruta,1/4 Sandía baja en semillas,"1/4 Pieza 1,75 kg ",3505.2," 2,29 €/kg",4.01,,,1/4 Pieza  ,"1 x 1,75 kg"
Fruta y verdura,Fruta,Media sandía baja en semillas,"1/2 Pieza 3,36 kg ",3505.1," 2,29 €/kg",7.69,,,1/2 Pieza  ,"1 x 3,36 kg"
Fruta y verdura,Fruta,Sandía baja en semillas,"Pieza 6,96 kg ",3529.0," 2,19 €/kg",15.24,,,Pieza,"1 x 6,96 kg"
Fruta y verdura,Fruta,Medio melón piel de sapo,"1/2 Pieza 1,68 kg ",3515.0," 2,09 €/kg",3.51,,,1/2 Pieza  ,"1 x 1,68 kg"
Fruta y verdura,Fruta,Melón piel de sapo,"Pieza 3,24 kg ",3506.0," 1,89 €/kg",6.12,,,Pieza,"1 x 3,24 kg"
Fruta y verdura,Fruta,Limones,Malla 1 kg,3236.0," 1,55 €/kg",1.69,1.55,,Malla,1 x 1 kg
Fruta y verdura,Fruta,Limón,Pieza 160 g ,3210.0," 1,85 €/kg",0.3,,,Pieza,1 x 160 g
Fruta y verdura,Fruta,Mandarina,Pieza 130 g ,3238.0," 1,99 €/kg",0.26,,,Pieza,1 x 130 g
Fruta y verdura,Fruta,Mandarinas,"1,5 kg",30501.0," 2,094 €/kg",3.29,3.14,,,"1 x 1,5 kg"
Fruta y verdura,Fruta,Mandarina,Malla 2 kg,5504.0," 1,79 €/kg",3.78,3.58,,Malla,1 x 2 kg
Fruta y verdura,Fruta,Naranja para mesa,Pieza 280 g ,3235.0," 1,89 €/kg",0.53,,,Pieza,1 x 280 g
Fruta y verdura,Fruta,Naranjas,Malla 3 kg,3277.0," 1,49 €/kg",4.47,,,Malla,1 x 3 kg
Fruta y verdura,Fruta,Naranjas,Malla 5 kg,3485.0," 0,99 €/kg",4.95,,,Malla,1 x 5 kg
Fruta y verdura,Fruta,Pomelo,Pieza 290 g ,3202.0," 1,99 €/kg",0.58,,,Pieza,1 x 290 g
Fruta y verdura,Fruta,Lima,Pieza 80 g ,3897.0," 3,99 €/kg",0.32,,,Pieza,1 x 80 g
Fruta y verdura,Fruta,Kiwi verde,Pieza 110 g ,3820.0," 2,50 €/kg",0.28,,,Pieza,1 x 110 g
Fruta y verdura,Fruta,Kiwis verdes,Bandeja 1 kg ,3832.0," 2,88 €/kg",2.88,,,Bandeja,1 x 1 kg
Fruta y verdura,Fruta,Aguacate,Pieza 190 g ,3830.0," 5,25 €/kg",1.0,,,Pieza,1 x 190 g
Fruta y verdura,Fruta,Aguacates,550 g ,3858.0," 4,89 €/kg",2.69,,, ,1 x 550 g
Fruta y verdura,Fruta,Piña,"Pieza 2,14 kg ",3125.0," 1,45 €/kg",3.1,,,Pieza,"1 x 2,14 kg"
Fruta y verdura,Fruta,Media piña,"1/2 Pieza 1,07 kg ",5425.0," 1,65 €/kg",1.77,,,1/2 Pieza  ,"1 x 1,07 kg"
Fruta y verdura,Fruta,Guacamole Hacendado,Tarrina 500 g,3840.0," 7,18 €/kg",3.59,,Hacendado,Tarrina,1 x 500 g
Fruta y verdura,Fruta,Guacamole Hacendado,Tarrina 200 g,3852.0," 8,75 €/kg",1.75,,Hacendado,Tarrina,1 x 200 g
Fruta y verdura,Fruta,Mango,Pieza 450 g ,3050.0," 3,39 €/kg",1.53,,,Pieza,1 x 450 g
Fruta y verdura,Fruta,Piña natural a rodajas,Bote 500 g ,3024.0," 5,79 €/kg",2.9,,,Bote,1 x 500 g
Fruta y verdura,Fruta,Papaya,Pieza 480 g ,3026.0," 4,99 €/kg",2.4,,,Pieza,1 x 480 g
Fruta y verdura,Fruta,Fresón,Bandeja 500 g ,3715.0," 5,40 €/kg",2.7,,,Bandeja,1 x 500 g
Fruta y verdura,Fruta,Fresón,Bandeja 1 kg ,3716.0," 4,29 €/kg",4.29,,,Bandeja,1 x 1 kg
Fruta y verdura,Fruta,Frambuesas,Bandeja 170 g,5508.0," 14,706 €/kg",2.5,,,Bandeja,1 x 170 g
Fruta y verdura,Fruta,Moras,Bandeja 125 g,3704.0," 19,12 €/kg",2.39,,,Bandeja,1 x 125 g
Fruta y verdura,Fruta,Arándanos,Vaso 225 g,5501.0," 13,289 €/kg",3.15,2.99,,Vaso,1 x 225 g
Fruta y verdura,Fruta,Arándanos,Tarrina 500 g,5507.0," 12,50 €/kg",6.49,6.25,,Tarrina,1 x 500 g
Fruta y verdura,Lechuga y ensalada preparada,Lechuga Iceberg,Pieza 1 ud,68130.0," 0,99 €/ud",1.05,0.99,,Pieza 1 ud,
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla 4 estaciones,Paquete 250 g,69706.0," 2,88 €/kg",0.72,,,Paquete,1 x 250 g
Fruta y verdura,Lechuga y ensalada preparada,Lechugas corazón romana,Paquete 2 ud,69121.0," 0,815 €/ud",1.63,,,Paquete 2 ud,
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla brotes tiernos,Paquete 100 g,69757.0," 11,50 €/kg",1.15,,,Paquete,1 x 100 g
Fruta y verdura,Lechuga y ensalada preparada,Canónigos,Paquete 125 g,69719.0," 9,12 €/kg",1.14,,,Paquete,1 x 125 g
Fruta y verdura,Lechuga y ensalada preparada,Lechuga iceberg,Paquete 250 g,69670.0," 3,44 €/kg",0.86,,,Paquete,1 x 250 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla gourmet,Paquete 175 g,69744.0," 5,829 €/kg",1.02,,,Paquete,1 x 175 g
Fruta y verdura,Lechuga y ensalada preparada,Cogollos de lechuga,Paquete 3 ud,69581.0," 0,374 €/ud",1.12,,,Paquete 3 ud,
Fruta y verdura,Lechuga y ensalada preparada,Lechuga corazón romana,Paquete 1 ud,69122.0," 1,15 €/ud",1.15,,,Paquete 1 ud,
Fruta y verdura,Lechuga y ensalada preparada,Endibias,Bandeja 450 g,69591.0," 3,667 €/kg",1.65,,,Bandeja,1 x 450 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla brotes tiernos maxi,Paquete 175 g,69810.0," 9,086 €/kg",1.59,,,Paquete,1 x 175 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla gourmet maxi,Paquete 300 g,69741.0," 5,534 €/kg",1.66,,,Paquete,1 x 300 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla tierna,Paquete 150 g,69840.0," 8,00 €/kg",1.2,,,Paquete,1 x 150 g
Fruta y verdura,Lechuga y ensalada preparada,Rúcula,Paquete 50 g,69753.0," 15,80 €/kg",0.79,,,Paquete,1 x 50 g
Fruta y verdura,Lechuga y ensalada preparada,Cogollos corazón de lechuga,Paquete 6 ud,69582.0," 0,33 €/ud",1.98,,,Paquete 6 ud,
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla primavera,Paquete 200 g,69703.0," 4,80 €/kg",0.96,,,Paquete,1 x 200 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla dúo canónigos y rúcula,Paquete 100 g,69697.0," 13,00 €/kg",1.3,,,Paquete,1 x 100 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mezcla fresca,Paquete 200 g,69750.0," 5,55 €/kg",1.11,,,Paquete,1 x 200 g
Fruta y verdura,Lechuga y ensalada preparada,Lechuga hoja roble,Paquete 1 ud,69114.0," 1,30 €/ud",1.3,,,Paquete 1 ud,
Fruta y verdura,Lechuga y ensalada preparada,Escarola rizada,Paquete 150 g,69720.0," 8,00 €/kg",1.2,,,Paquete,1 x 150 g
Fruta y verdura,Lechuga y ensalada preparada,Escarola rizada,Paquete 1 ud,68233.0," 1,74 €/ud",1.74,,,Paquete 1 ud,
Fruta y verdura,Lechuga y ensalada preparada,Espinaca baby,Paquete 100 g,69984.0," 11,10 €/kg",1.11,,,Paquete,1 x 100 g
Fruta y verdura,Lechuga y ensalada preparada,Lechuga romana cortada,Paquete 200 g,69435.0," 5,75 €/kg",1.15,,,Paquete,1 x 200 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada César,Bol 210 g,69746.0," 11,381 €/kg",2.39,,,Bol,1 x 210 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada California,Bol 192 g,69714.0," 11,928 €/kg",2.29,,,Bol,1 x 192 g
Fruta y verdura,Lechuga y ensalada preparada,Wraps Texas,Bol 300 g,69850.0," 9,967 €/kg",2.99,,,Bol,1 x 300 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada de la casa,Bol 400 g,69756.0," 5,25 €/kg",2.1,,,Bol,1 x 400 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada mil islas,Bol 330 g,69742.0," 7,728 €/kg",2.55,,,Bol,1 x 330 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada ensatún,Bol 250 g,69872.0," 9,96 €/kg",2.49,,,Bol,1 x 250 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada jamón,Bol 215 g,69884.0," 11,582 €/kg",2.49,,,Bol,1 x 215 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada de pasta,Bol 250 g,69461.0," 9,96 €/kg",2.49,,,Bol,1 x 250 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada queso de cabra,Bol 135 g,69474.0," 20,667 €/kg",2.79,,,Bol,1 x 135 g
Fruta y verdura,Lechuga y ensalada preparada,Ensalada de pasta Listo para Comer,Bol 340 g,60221.0," 4,00 €/ud",4.0,,,Bol,1 x 340 g
Fruta y verdura,Verdura,Patata,Pieza 220 g ,69066.0," 1,99 €/kg",0.44,,,Pieza,1 x 220 g
Fruta y verdura,Verdura,Patatas,Malla 3 kg,69166.0," 1,634 €/kg",4.9,,,Malla,1 x 3 kg
Fruta y verdura,Verdura,Patatas rojas,Malla 2 kg,69098.0," 1,825 €/kg",3.65,,,Malla,1 x 2 kg
Fruta y verdura,Verdura,Patatas,Malla 5 kg,69099.0," 1,298 €/kg",6.49,,,Malla,1 x 5 kg
Fruta y verdura,Verdura,Batata,Pieza 320 g ,69239.0," 2,10 €/kg",0.67,,,Pieza,1 x 320 g
Fruta y verdura,Verdura,Patatas especial para freir,Malla 2 kg,69448.0," 1,875 €/kg",3.75,,,Malla,1 x 2 kg
Fruta y verdura,Verdura,Yuca,Pieza 620 g ,69173.0," 2,68 €/kg",1.66,,,Pieza,1 x 620 g
Fruta y verdura,Verdura,Patata fresca para freír pelada y cortada,Paquete 500 g,69890.0," 2,80 €/kg",1.4,,,Paquete,1 x 500 g
Fruta y verdura,Verdura,Cebollas tiernas,Manojo 3 ud,69139.0," 0,43 €/ud",1.29,,,Manojo 3 ud,
Fruta y verdura,Verdura,Cebollas,Malla 2 kg,69079.0," 1,925 €/kg",3.85,,,Malla,1 x 2 kg
Fruta y verdura,Verdura,Cebollas,Malla 1 kg,69089.0," 2,39 €/kg",2.39,,,Malla,1 x 1 kg
Fruta y verdura,Verdura,Ajos morados,Malla 250 g,69297.0," 6,20 €/kg",1.55,,,Malla,1 x 250 g
Fruta y verdura,Verdura,Cebollas dulces,Malla 1 kg,69155.0," 2,44 €/kg",2.44,,,Malla,1 x 1 kg
Fruta y verdura,Verdura,Ajo tierno,Manojo 200 g,69632.0," 11,75 €/kg",2.35,,,Manojo,1 x 200 g
Fruta y verdura,Verdura,Ajos morados,Malla 400 g,69298.0," 5,25 €/kg",2.1,,,Malla,1 x 400 g
Fruta y verdura,Verdura,Cebollas rojas,Malla 500 g,69162.0," 2,90 €/kg",1.45,,,Malla,1 x 500 g
Fruta y verdura,Verdura,Ajo negro dientes pelados,Tarrina 85 g,69695.0," 52,353 €/kg",4.45,,,Tarrina,1 x 85 g
Fruta y verdura,Verdura,Chalotas,Malla 250 g,69682.0," 6,76 €/kg",1.69,,,Malla,1 x 250 g
Fruta y verdura,Verdura,Picada de ajo y Perejil,Bandeja 100 g,40475.0," 14,50 €/kg",1.45,,,Bandeja,1 x 100 g
Fruta y verdura,Verdura,Tomate ensalada,Pieza 230 g ,69937.0," 2,29 €/kg",0.53,,,Pieza,1 x 230 g
Fruta y verdura,Verdura,Tomate canario,Pieza 230 g ,69968.0," 1,95 €/kg",0.45,,,Pieza,1 x 230 g
Fruta y verdura,Verdura,Tomate pera,Pieza 110 g ,69912.0," 1,99 €/kg",0.22,,,Pieza,1 x 110 g
Fruta y verdura,Verdura,Tomates pera,Bandeja 1 kg ,69975.0," 2,09 €/kg",2.09,,,Bandeja,1 x 1 kg
Fruta y verdura,Verdura,Tomates cherry pera kumato,Bandeja 300 g,69930.0," 5,167 €/kg",1.55,,,Bandeja,1 x 300 g
Fruta y verdura,Verdura,Tomates cherry,Bandeja 500 g,69990.0," 3,90 €/kg",1.95,,,Bandeja,1 x 500 g
Fruta y verdura,Verdura,Tomates cherry en rama Dulcita,Bandeja 200 g,69414.0," 11,30 €/kg",2.26,,,Bandeja,1 x 200 g
Fruta y verdura,Verdura,Tomates,Malla 2 kg,69971.0," 1,85 €/kg",3.7,,,Malla,1 x 2 kg
Fruta y verdura,Verdura,Tomate kumato negro,Pieza 90 g ,69935.0," 2,69 €/kg",0.24,,,Pieza,1 x 90 g
Fruta y verdura,Verdura,Tomate rallado,Tarrina 290 g,69938.0," 4,794 €/kg",1.39,,,Tarrina,1 x 290 g
Fruta y verdura,Verdura,Rama de Tomates,880 g ,69487.0," 2,29 €/kg",2.02,,, ,1 x 880 g
Fruta y verdura,Verdura,Tomate de ramillete de Mallorca,Bandeja 550 g ,69967.0," 4,99 €/kg",2.74,,,Bandeja,1 x 550 g
Fruta y verdura,Verdura,Tomates Anhel,460 g ,69446.0," 5,99 €/kg",2.76,,, ,1 x 460 g
Fruta y verdura,Verdura,Zanahorias,Paquete 1 kg,69586.0," 1,09 €/kg",1.09,,,Paquete,1 x 1 kg
Fruta y verdura,Verdura,Pepino,Pieza 180 g ,69584.0," 1,99 €/kg",0.36,,,Pieza,1 x 180 g
Fruta y verdura,Verdura,Pepino holandés,Pieza 425 g ,69964.0," 2,20 €/kg",0.93,,,Pieza,1 x 425 g
Fruta y verdura,Verdura,Zanahorias,Paquete 500 g,69669.0," 1,70 €/kg",0.85,,,Paquete,1 x 500 g
Fruta y verdura,Verdura,Pepinos,"Malla 1,25 kg",69685.0," 1,984 €/kg",2.48,,,Malla,"1 x 1,25 kg"
Fruta y verdura,Verdura,Palitos de zanahoria,Tarrina 180 g,69877.0," 11,056 €/kg",1.99,,,Tarrina,1 x 180 g
Fruta y verdura,Verdura,Zanahoria rallada base para ensalada,Paquete 150 g,69722.0," 6,00 €/kg",0.9,,,Paquete,1 x 150 g
Fruta y verdura,Verdura,Pimiento rojo,Pieza 410 g ,69310.0," 2,69 €/kg",1.1,,,Pieza,1 x 410 g
Fruta y verdura,Verdura,Calabacín verde,Pieza 320 g ,69338.0," 1,79 €/kg",0.57,,,Pieza,1 x 320 g
Fruta y verdura,Verdura,Pimiento verde freír,Pieza 130 g ,69320.0," 2,19 €/kg",0.28,,,Pieza,1 x 130 g
Fruta y verdura,Verdura,Pimiento verde,Pieza 370 g ,69312.0," 2,69 €/kg",1.0,,,Pieza,1 x 370 g
Fruta y verdura,Verdura,"Pimientos tricolor rojo, amarillo y verde",550 g ,69495.0," 2,98 €/kg",1.64,,, ,1 x 550 g
Fruta y verdura,Verdura,Pimientos semipicantes,Paquete 250 g,69590.0," 5,40 €/kg",1.35,,,Paquete,1 x 250 g
Fruta y verdura,Verdura,Coliflor,"Pieza 1,21 kg ",69220.0," 1,99 €/kg",2.41,,,Pieza,"1 x 1,21 kg"
Fruta y verdura,Verdura,Repollo liso,"Pieza 1,43 kg ",69236.0," 1,65 €/kg",2.36,,,Pieza,"1 x 1,43 kg"
Fruta y verdura,Verdura,Medio repollo liso,1/2 Pieza 800 g ,69246.0," 1,94 €/kg",1.55,,,1/2 Pieza  ,1 x 800 g
Fruta y verdura,Verdura,Repollo rizado,"Pieza 1,07 kg ",69238.0," 1,65 €/kg",1.77,,,Pieza,"1 x 1,07 kg"
Fruta y verdura,Verdura,Medio repollo rizado,1/2 Pieza 640 g ,69257.0," 1,94 €/kg",1.24,,,1/2 Pieza  ,1 x 640 g
Fruta y verdura,Verdura,Col lombarda,Pieza 870 g ,69251.0," 1,85 €/kg",1.61,,,Pieza,1 x 870 g
Fruta y verdura,Verdura,Media col lombarda,1/2 Pieza 470 g ,69258.0," 2,10 €/kg",0.99,,,1/2 Pieza  ,1 x 470 g
Fruta y verdura,Verdura,Champiñón pequeño,Bandeja 300 g ,69651.0," 4,76 €/kg",1.43,,,Bandeja,1 x 300 g
Fruta y verdura,Verdura,Champiñón laminado limpio,Bandeja 320 g ,69519.0," 6,22 €/kg",1.99,,,Bandeja,1 x 320 g
Fruta y verdura,Verdura,Seta,Bandeja 250 g ,69653.0," 7,79 €/kg",1.95,,,Bandeja,1 x 250 g
Fruta y verdura,Verdura,Champiñón grande,Bandeja 430 g ,69672.0," 5,13 €/kg",2.21,,,Bandeja,1 x 430 g
Fruta y verdura,Verdura,Seta laminada,Bandeja 250 g ,69616.0," 8,45 €/kg",2.11,,,Bandeja,1 x 250 g
Fruta y verdura,Verdura,Champiñón Portobello,Bandeja 300 g ,69664.0," 6,76 €/kg",2.03,,,Bandeja,1 x 300 g
Fruta y verdura,Verdura,Seta shiitake,Bandeja 300 g ,69647.0," 12,53 €/kg",3.76,,,Bandeja,1 x 300 g
Fruta y verdura,Verdura,Mix de setas intenso,Bandeja 235 g ,69657.0," 16,85 €/kg",3.96,,,Bandeja,1 x 235 g
Fruta y verdura,Verdura,Mix de setas suave,Bandeja 260 g ,69876.0," 14,70 €/kg",3.82,,,Bandeja,1 x 260 g
Fruta y verdura,Verdura,Perejil troceado,Paquete 40 g,69701.0," 1,875 €/100 g",0.75,,,Paquete,1 x 40 g
Fruta y verdura,Verdura,Jengibre,200 g ,69289.0," 8,45 €/kg",1.69,,, ,1 x 200 g
Fruta y verdura,Verdura,Cilantro,Bandeja 20 g,69690.0," 6,25 €/100 g",1.25,,,Bandeja,1 x 20 g
Fruta y verdura,Verdura,Albahaca,Bandeja 20 g,69287.0," 7,50 €/100 g",1.5,,,Bandeja,1 x 20 g
Fruta y verdura,Verdura,Hierbabuena,Paquete 40 g,68037.0," 3,375 €/100 g",1.35,,,Paquete,1 x 40 g
Fruta y verdura,Verdura,Cebollino,Bandeja 20 g,69286.0," 9,00 €/100 g",1.8,,,Bandeja,1 x 20 g
Fruta y verdura,Verdura,Espinacas cortadas,Paquete 300 g,69730.0," 4,00 €/kg",1.2,,,Paquete,1 x 300 g
Fruta y verdura,Verdura,Brócoli,Pieza 380 g ,69580.0," 2,49 €/kg",0.95,,,Pieza,1 x 380 g
Fruta y verdura,Verdura,Berenjena,Pieza 340 g ,69326.0," 1,59 €/kg",0.54,,,Pieza,1 x 340 g
Fruta y verdura,Verdura,Judía verde plana,Bandeja 750 g,69889.0," 3,987 €/kg",3.25,2.99,,Bandeja,1 x 750 g
Fruta y verdura,Verdura,Judía verde plana,Paquete 350 g,68131.0," 5,40 €/kg",1.89,,,Paquete,1 x 350 g
