product_code,product_price,collected_timestamp
35317.0,5.5,2023-03-12 
22280.0,1.2,2023-03-12 
22281.0,1.15,2023-03-12 
22278.0,1.5,2023-03-12 
22279.0,1.15,2023-03-12 
22767.0,3.15,2023-03-12 
4498.0,2.85,2023-03-12 
13706.0,5.5,2023-03-12 
13713.0,3.0,2023-03-12 
13707.0,8.13,2023-03-12 
13710.0,6.5,2023-03-12 
80849.0,4.05,2023-03-12 
13711.0,10.2,2023-03-12 
4797.0,2.8,2023-03-12 
80884.0,5.35,2023-03-12 
4001.0,5.27,2023-03-12 
23289.0,1.9,2023-03-12 
82975.0,3.75,2023-03-12 
82961.0,5.5,2023-03-12 
83346.0,3.5,2023-03-12 
80895.0,2.6,2023-03-12 
80771.0,2.6,2023-03-12 
80773.0,3.2,2023-03-12 
8648.0,1.95,2023-03-12 
8645.0,3.95,2023-03-12 
8618.0,1.55,2023-03-12 
8647.0,1.95,2023-03-12 
8727.0,1.3,2023-03-12 
8729.0,1.3,2023-03-12 
86514.0,0.9,2023-03-12 
8730.0,0.9,2023-03-12 
22453.0,1.0,2023-03-12 
22455.0,1.0,2023-03-12 
16832.0,0.9,2023-03-12 
84981.0,4.5,2023-03-12 
67786.0,2.6,2023-03-12 
26107.0,1.35,2023-03-12 
26101.0,1.35,2023-03-12 
26116.0,1.15,2023-03-12 
22726.0,2.5,2023-03-12 
23138.0,1.7,2023-03-12 
26114.0,1.15,2023-03-12 
26174.0,1.35,2023-03-12 
26110.0,1.15,2023-03-12 
26103.0,1.8,2023-03-12 
23139.0,1.7,2023-03-12 
26138.0,1.75,2023-03-12 
22165.0,2.7,2023-03-12 
80707.0,2.5,2023-03-12 
86510.0,2.5,2023-03-12 
86511.0,2.5,2023-03-12 
86527.0,2.8,2023-03-12 
23249.0,3.0,2023-03-12 
67771.0,3.15,2023-03-12 
22540.0,3.9,2023-03-12 
82619.0,3.5,2023-03-12 
39934.0,2.15,2023-03-12 
15604.0,1.7,2023-03-12 
39903.0,2.5,2023-03-12 
39902.0,2.15,2023-03-12 
39900.0,2.85,2023-03-12 
39965.0,1.05,2023-03-12 
39901.0,3.15,2023-03-12 
39966.0,1.15,2023-03-12 
80782.0,1.8,2023-03-12 
80795.0,3.0,2023-03-12 
80784.0,1.8,2023-03-12 
80781.0,1.5,2023-03-12 
67798.0,1.7,2023-03-12 
22770.0,2.0,2023-03-12 
80858.0,1.2,2023-03-12 
80862.0,1.45,2023-03-12 
80892.0,1.45,2023-03-12 
51097.0,2.0,2023-03-12 
80794.0,1.5,2023-03-12 
4798.0,3.0,2023-03-12 
80980.0,1.9,2023-03-12 
70721.0,2.3,2023-03-12 
84955.0,5.5,2023-03-12 
86588.0,1.95,2023-03-12 
4106.0,1.8,2023-03-12 
59032.0,2.8,2023-03-12 
80361.0,3.0,2023-03-12 
21329.0,1.3,2023-03-12 
21318.0,1.3,2023-03-12 
21319.0,1.3,2023-03-12 
21330.0,1.3,2023-03-12 
21327.0,1.3,2023-03-12 
21332.0,1.3,2023-03-12 
21331.0,1.3,2023-03-12 
21311.0,1.3,2023-03-12 
21312.0,1.3,2023-03-12 
67977.0,1.3,2023-03-12 
21193.0,1.45,2023-03-12 
21377.0,1.6,2023-03-12 
23476.0,4.0,2023-03-12 
21307.0,1.45,2023-03-12 
21317.0,1.6,2023-03-12 
23477.0,4.0,2023-03-12 
20859.0,1.2,2023-03-12 
21336.0,1.3,2023-03-12 
68106.0,1.0,2023-03-12 
68204.0,3.0,2023-03-12 
68149.0,1.35,2023-03-12 
67633.0,1.75,2023-03-12 
68116.0,2.0,2023-03-12 
68265.0,1.6,2023-03-12 
68137.0,1.05,2023-03-12 
68266.0,1.2,2023-03-12 
68138.0,1.05,2023-03-12 
86245.0,2.4,2023-03-12 
68243.0,2.4,2023-03-12 
22311.0,1.85,2023-03-12 
21061.0,1.85,2023-03-12 
68172.0,1.05,2023-03-12 
68187.0,1.1,2023-03-12 
68193.0,1.05,2023-03-12 
68274.0,1.25,2023-03-12 
68275.0,1.1,2023-03-12 
20593.0,1.4,2023-03-12 
68343.0,1.3,2023-03-12 
68350.0,1.1,2023-03-12 
68170.0,1.3,2023-03-12 
28496.0,3.3,2023-03-12 
20499.0,1.2,2023-03-12 
68188.0,1.25,2023-03-12 
68322.0,1.25,2023-03-12 
21219.0,1.65,2023-03-12 
21366.0,1.8,2023-03-12 
82938.0,2.1,2023-03-12 
67634.0,2.4,2023-03-12 
68335.0,1.5,2023-03-12 
68331.0,1.5,2023-03-12 
68348.0,1.5,2023-03-12 
15802.0,1.45,2023-03-12 
15803.0,1.45,2023-03-12 
21061.0,1.85,2023-03-12 
22311.0,1.85,2023-03-12 
15912.0,2.0,2023-03-12 
60956.0,1.95,2023-03-12 
67766.0,1.2,2023-03-12 
67980.0,1.2,2023-03-12 
20408.0,1.4,2023-03-12 
13446.0,1.4,2023-03-12 
21172.0,2.2,2023-03-12 
21369.0,2.2,2023-03-12 
20200.0,1.2,2023-03-12 
22981.0,2.2,2023-03-12 
22980.0,2.2,2023-03-12 
23478.0,2.2,2023-03-12 
20221.0,1.1,2023-03-12 
20830.0,1.55,2023-03-12 
20996.0,1.75,2023-03-12 
20210.0,1.1,2023-03-12 
21073.0,1.75,2023-03-12 
22702.0,2.0,2023-03-12 
21363.0,0.95,2023-03-12 
21199.0,0.95,2023-03-12 
21362.0,0.95,2023-03-12 
20164.0,1.45,2023-03-12 
21151.0,1.75,2023-03-12 
21256.0,1.6,2023-03-12 
20908.0,1.6,2023-03-12 
22312.0,1.75,2023-03-12 
20558.0,1.5,2023-03-12 
20559.0,1.45,2023-03-12 
20571.0,1.9,2023-03-12 
20504.0,1.85,2023-03-12 
20512.0,2.45,2023-03-12 
20531.0,1.7,2023-03-12 
20682.0,2.45,2023-03-12 
21160.0,1.7,2023-03-12 
21358.0,2.45,2023-03-12 
22651.0,1.85,2023-03-12 
35596.0,1.7,2023-03-12 
20613.0,1.35,2023-03-12 
15659.0,1.5,2023-03-12 
20629.0,1.35,2023-03-12 
20476.0,2.2,2023-03-12 
20108.0,2.2,2023-03-12 
20968.0,2.55,2023-03-12 
15660.0,1.5,2023-03-12 
15661.0,1.5,2023-03-12 
20107.0,2.2,2023-03-12 
21334.0,1.2,2023-03-12 
21333.0,1.2,2023-03-12 
10670.0,1.3,2023-03-12 
16671.0,1.3,2023-03-12 
21378.0,1.2,2023-03-12 
20627.0,2.7,2023-03-12 
20640.0,2.7,2023-03-12 
22126.0,2.7,2023-03-12 
22002.0,2.7,2023-03-12 
20658.0,2.0,2023-03-12 
20738.0,6.0,2023-03-12 
20941.0,6.1,2023-03-12 
20940.0,6.1,2023-03-12 
20657.0,2.0,2023-03-12 
20942.0,6.1,2023-03-12 
22001.0,2.7,2023-03-12 
20709.0,6.0,2023-03-12 
20961.0,2.1,2023-03-12 
22002.0,2.7,2023-03-12 
20941.0,6.1,2023-03-12 
20940.0,6.1,2023-03-12 
20942.0,6.1,2023-03-12 
22001.0,2.7,2023-03-12 
20961.0,2.1,2023-03-12 
15664.0,1.2,2023-03-12 
15662.0,1.0,2023-03-12 
20584.0,1.1,2023-03-12 
20248.0,2.0,2023-03-12 
20849.0,1.55,2023-03-12 
22313.0,1.05,2023-03-12 
20247.0,2.0,2023-03-12 
20260.0,1.9,2023-03-12 
20029.0,1.45,2023-03-12 
20287.0,2.2,2023-03-12 
20001.0,2.7,2023-03-12 
20040.0,0.8,2023-03-12 
20041.0,0.8,2023-03-12 
20033.0,0.8,2023-03-12 
20031.0,1.0,2023-03-12 
20376.0,1.2,2023-03-12 
20379.0,1.2,2023-03-12 
20037.0,1.0,2023-03-12 
20032.0,0.8,2023-03-12 
60955.0,2.1,2023-03-12 
20042.0,1.0,2023-03-12 
20057.0,1.0,2023-03-12 
21198.0,0.8,2023-03-12 
22799.0,1.55,2023-03-12 
68124.0,1.44,2023-03-12 
68125.0,1.44,2023-03-12 
20536.0,1.3,2023-03-12 
68029.0,1.6,2023-03-12 
9426.0,2.75,2023-03-12 
9427.0,2.75,2023-03-12 
9456.0,2.75,2023-03-12 
9425.0,2.75,2023-03-12 
9192.0,2.95,2023-03-12 
9193.0,2.95,2023-03-12 
35403.0,3.45,2023-03-12 
10231.0,1.0,2023-03-12 
10190.0,1.0,2023-03-12 
10152.0,1.25,2023-03-12 
10226.0,1.0,2023-03-12 
10219.0,1.0,2023-03-12 
10093.0,1.25,2023-03-12 
10151.0,1.25,2023-03-12 
10126.0,2.49,2023-03-12 
10362.0,2.49,2023-03-12 
10106.0,1.65,2023-03-12 
10246.0,1.2,2023-03-12 
86119.0,1.45,2023-03-12 
39109.0,1.3,2023-03-12 
39606.0,0.65,2023-03-12 
39650.0,1.5,2023-03-12 
39224.0,1.65,2023-03-12 
39627.0,1.65,2023-03-12 
39640.0,1.65,2023-03-12 
39651.0,1.0,2023-03-12 
39988.0,2.75,2023-03-12 
39980.0,1.6,2023-03-12 
39975.0,1.6,2023-03-12 
39973.0,1.35,2023-03-12 
39292.0,1.2,2023-03-12 
39216.0,1.6,2023-03-12 
39219.0,1.0,2023-03-12 
39226.0,1.5,2023-03-12 
39293.0,1.59,2023-03-12 
39129.0,0.9,2023-03-12 
39130.0,1.4,2023-03-12 
39119.0,0.9,2023-03-12 
39106.0,1.35,2023-03-12 
39191.0,1.25,2023-03-12 
39946.0,2.0,2023-03-12 
39910.0,2.3,2023-03-12 
39100.0,1.5,2023-03-12 
5250.0,1.59,2023-03-12 
3363.0,2.59,2023-03-12 
3362.0,3.99,2023-03-12 
39010.0,1.2,2023-03-12 
39033.0,2.2,2023-03-12 
39032.0,1.2,2023-03-12 
39919.0,1.4,2023-03-12 
39908.0,2.0,2023-03-12 
39127.0,1.3,2023-03-12 
39000.0,2.69,2023-03-12 
39019.0,0.7,2023-03-12 
39012.0,1.5,2023-03-12 
39924.0,1.4,2023-03-12 
39394.0,1.05,2023-03-12 
39395.0,1.4,2023-03-12 
39403.0,0.65,2023-03-12 
39404.0,1.12,2023-03-12 
39643.0,0.81,2023-03-12 
39132.0,1.25,2023-03-12 
39604.0,1.25,2023-03-12 
39659.0,1.3,2023-03-12 
39628.0,1.1,2023-03-12 
39696.0,1.45,2023-03-12 
39922.0,1.5,2023-03-12 
