product_code,category,subcategory,pr_23,pr_24
63559,"Pizzas y platos preparados",Pizzas,2.6,2.6
22648,"Pizzas y platos preparados",Pizzas,3.7,3.5
22648,"Pizzas y platos preparados",Pizzas,3.7,3.5
63340,"Pizzas y platos preparados",Pizzas,2.6,2.5
63340,"Pizzas y platos preparados",Pizzas,2.6,2.5
63501,"Pizzas y platos preparados",Pizzas,2.6,2.6
63501,"Pizzas y platos preparados",Pizzas,2.6,2.6
63339,"Pizzas y platos preparados",Pizzas,2.6,2.5
63339,"Pizzas y platos preparados",Pizzas,2.6,2.5
63623,"Pizzas y platos preparados",Pizzas,3.1,3.1
63623,"Pizzas y platos preparados",Pizzas,3.1,3.1
22649,"Pizzas y platos preparados",Pizzas,2.6,2.5
22649,"Pizzas y platos preparados",Pizzas,2.6,2.5
63648,"Pizzas y platos preparados",Pizzas,1.9,1.9
63648,"Pizzas y platos preparados",Pizzas,1.9,1.9
63606,"Pizzas y platos preparados",Pizzas,4,4
63606,"Pizzas y platos preparados",Pizzas,4,4
80894,"Pizzas y platos preparados",Pizzas,2.2,2.2
80894,"Pizzas y platos preparados",Pizzas,2.2,2.2
80894,"Panadería y pastelería","Pan de molde y otras especialidades",2.2,2.2
80894,"Panadería y pastelería","Pan de molde y otras especialidades",2.2,2.2
63460,"Pizzas y platos preparados",Pizzas,2.5,2.4
63477,"Pizzas y platos preparados",Pizzas,2.6,2.6
63532,"Pizzas y platos preparados",Pizzas,3,3
63526,"Pizzas y platos preparados",Pizzas,3,3
63509,"Pizzas y platos preparados",Pizzas,1.8,1.8
4488,"Pizzas y platos preparados","Platos preparados calientes",4.8,4.8
4487,"Pizzas y platos preparados","Platos preparados calientes",2.75,2.65
4491,"Pizzas y platos preparados","Platos preparados calientes",3.1,3
4493,"Pizzas y platos preparados","Platos preparados calientes",4,3.9
4494,"Pizzas y platos preparados","Platos preparados calientes",4,3.9
4265,"Pizzas y platos preparados","Platos preparados calientes",2.3,2.2
35317,"Pizzas y platos preparados","Platos preparados calientes",5.5,5.5
22280,"Pizzas y platos preparados","Platos preparados calientes",1.2,1.2
22280,"Pizzas y platos preparados","Platos preparados calientes",1.2,1.2
22281,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
22281,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
22278,"Pizzas y platos preparados","Platos preparados calientes",1.5,1.5
22278,"Pizzas y platos preparados","Platos preparados calientes",1.5,1.5
22279,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
22279,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
22767,"Pizzas y platos preparados","Platos preparados calientes",3.15,3
4498,"Pizzas y platos preparados","Platos preparados calientes",2.85,2.85
13706,"Pizzas y platos preparados","Platos preparados calientes",5.5,5.2
13713,"Pizzas y platos preparados","Platos preparados calientes",3,3
13707,"Pizzas y platos preparados","Platos preparados calientes",8.13,7.87
13710,"Pizzas y platos preparados","Platos preparados calientes",6.5,6.5
4797,"Pizzas y platos preparados","Platos preparados calientes",2.8,2.75
4001,"Pizzas y platos preparados","Platos preparados calientes",5.27,5.27
23289,"Pizzas y platos preparados","Platos preparados calientes",1.9,1.9
80895,"Pizzas y platos preparados","Platos preparados calientes",2.6,2.6
80771,"Pizzas y platos preparados","Platos preparados calientes",2.6,2.6
80773,"Pizzas y platos preparados","Platos preparados calientes",3.2,3.2
8648,"Pizzas y platos preparados","Platos preparados calientes",1.95,1.95
8648,"Pizzas y platos preparados","Platos preparados calientes",1.95,1.95
8645,"Pizzas y platos preparados","Platos preparados calientes",3.95,3.95
8645,"Pizzas y platos preparados","Platos preparados calientes",3.95,3.95
8618,"Pizzas y platos preparados","Platos preparados calientes",1.55,1.55
8618,"Pizzas y platos preparados","Platos preparados calientes",1.55,1.55
8727,"Pizzas y platos preparados","Platos preparados calientes",1.3,1.3
8727,"Pizzas y platos preparados","Platos preparados calientes",1.3,1.3
86514,"Pizzas y platos preparados","Platos preparados calientes",0.9,0.9
86514,"Pizzas y platos preparados","Platos preparados calientes",0.9,0.9
8730,"Pizzas y platos preparados","Platos preparados calientes",0.9,0.9
8730,"Pizzas y platos preparados","Platos preparados calientes",0.9,0.9
22453,"Pizzas y platos preparados","Platos preparados calientes",1,0.95
22453,"Pizzas y platos preparados","Platos preparados calientes",1,0.95
22455,"Pizzas y platos preparados","Platos preparados calientes",1,1
22455,"Pizzas y platos preparados","Platos preparados calientes",1,1
67786,"Pizzas y platos preparados","Platos preparados calientes",2.6,2.6
26101,"Pizzas y platos preparados","Platos preparados calientes",1.35,1.35
26116,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
22726,"Pizzas y platos preparados","Platos preparados calientes",2.5,2.5
23138,"Pizzas y platos preparados","Platos preparados calientes",1.7,1.8
26114,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
26174,"Pizzas y platos preparados","Platos preparados calientes",1.35,1.35
26110,"Pizzas y platos preparados","Platos preparados calientes",1.15,1.15
26103,"Pizzas y platos preparados","Platos preparados calientes",1.8,1.8
23139,"Pizzas y platos preparados","Platos preparados calientes",1.7,1.8
26138,"Pizzas y platos preparados","Platos preparados calientes",1.75,1.5
22165,"Pizzas y platos preparados","Platos preparados calientes",2.7,2.65
80707,"Pizzas y platos preparados","Platos preparados calientes",2.5,2.5
86510,"Pizzas y platos preparados","Platos preparados calientes",2.5,2.4
86511,"Pizzas y platos preparados","Platos preparados calientes",2.5,2.4
86527,"Pizzas y platos preparados","Platos preparados calientes",2.8,3.1
23249,"Pizzas y platos preparados","Platos preparados calientes",3,3
39934,"Pizzas y platos preparados","Platos preparados fríos",2.15,2.2
39934,"Pizzas y platos preparados","Platos preparados fríos",2.15,2.2
15604,"Pizzas y platos preparados","Platos preparados fríos",1.7,1.8
15604,"Pizzas y platos preparados","Platos preparados fríos",1.7,1.8
39903,"Pizzas y platos preparados","Platos preparados fríos",2.5,2.7
39903,"Pizzas y platos preparados","Platos preparados fríos",2.5,2.7
39902,"Pizzas y platos preparados","Platos preparados fríos",2.15,2.3
39902,"Pizzas y platos preparados","Platos preparados fríos",2.15,2.3
39900,"Pizzas y platos preparados","Platos preparados fríos",2.85,3
39900,"Pizzas y platos preparados","Platos preparados fríos",2.85,3
39965,"Pizzas y platos preparados","Platos preparados fríos",1.05,1.2
39965,"Pizzas y platos preparados","Platos preparados fríos",1.05,1.2
39901,"Pizzas y platos preparados","Platos preparados fríos",3.15,3.3
39901,"Pizzas y platos preparados","Platos preparados fríos",3.15,3.3
39966,"Pizzas y platos preparados","Platos preparados fríos",1.15,1.3
39966,"Pizzas y platos preparados","Platos preparados fríos",1.15,1.3
80782,"Pizzas y platos preparados","Platos preparados fríos",1.8,1.8
80795,"Pizzas y platos preparados","Platos preparados fríos",3,3
80784,"Pizzas y platos preparados","Platos preparados fríos",1.8,1.8
80781,"Pizzas y platos preparados","Platos preparados fríos",1.5,1.5
67798,"Pizzas y platos preparados","Platos preparados fríos",1.7,1.55
22770,"Pizzas y platos preparados","Platos preparados fríos",2,2
80858,"Pizzas y platos preparados","Platos preparados fríos",1.2,1.05
80862,"Pizzas y platos preparados","Platos preparados fríos",1.45,1.45
80892,"Pizzas y platos preparados","Platos preparados fríos",1.45,1.45
51097,"Pizzas y platos preparados","Platos preparados fríos",2,1.9
80794,"Pizzas y platos preparados","Platos preparados fríos",1.5,1.5
4798,"Pizzas y platos preparados","Platos preparados fríos",3,2.9
80980,"Pizzas y platos preparados","Platos preparados fríos",1.9,1.9
86588,"Pizzas y platos preparados","Platos preparados fríos",1.95,1.95
4106,"Pizzas y platos preparados","Platos preparados fríos",1.8,1.8
59032,"Pizzas y platos preparados","Platos preparados fríos",2.8,2.8
80361,"Pizzas y platos preparados","Platos preparados fríos",3,3
80361,"Pizzas y platos preparados","Platos preparados fríos",3,3
80361,"Pizzas y platos preparados","Listo para Comer",3,3
80361,"Pizzas y platos preparados","Listo para Comer",3,3
21329,"Postres y yogures",Bífidus,1.3,1.3
21318,"Postres y yogures",Bífidus,1.3,1.3
21319,"Postres y yogures",Bífidus,1.3,1.3
21330,"Postres y yogures",Bífidus,1.3,1.3
21327,"Postres y yogures",Bífidus,1.3,1.3
21332,"Postres y yogures",Bífidus,1.3,1.3
21331,"Postres y yogures",Bífidus,1.3,1.3
21311,"Postres y yogures",Bífidus,1.3,1.3
21312,"Postres y yogures",Bífidus,1.3,1.3
67977,"Postres y yogures",Bífidus,1.3,1.3
21193,"Postres y yogures",Bífidus,1.45,1.35
21377,"Postres y yogures",Bífidus,1.6,1.55
23476,"Postres y yogures",Bífidus,4,4
21307,"Postres y yogures",Bífidus,1.45,1.4
23477,"Postres y yogures",Bífidus,4,4
20859,"Postres y yogures",Bífidus,1.2,1.2
21336,"Postres y yogures",Bífidus,1.3,1.3
68106,"Postres y yogures","Flan y natillas",1,1
68204,"Postres y yogures","Flan y natillas",3,3
68149,"Postres y yogures","Flan y natillas",1.35,1.35
67633,"Postres y yogures","Flan y natillas",1.75,1.75
68116,"Postres y yogures","Flan y natillas",2,2
68265,"Postres y yogures","Flan y natillas",1.6,1.6
68137,"Postres y yogures","Flan y natillas",1.05,1.05
68266,"Postres y yogures","Flan y natillas",1.2,1.25
68138,"Postres y yogures","Flan y natillas",1.05,1.05
86245,"Postres y yogures","Flan y natillas",2.4,2
68243,"Postres y yogures","Flan y natillas",2.4,2
22311,"Postres y yogures","Gelatina y otros postres",1.85,1.75
22311,"Postres y yogures","Gelatina y otros postres",1.85,1.75
22311,"Postres y yogures","Flan y natillas",1.85,1.75
22311,"Postres y yogures","Flan y natillas",1.85,1.75
21061,"Postres y yogures","Gelatina y otros postres",1.85,1.75
21061,"Postres y yogures","Gelatina y otros postres",1.85,1.75
21061,"Postres y yogures","Flan y natillas",1.85,1.75
21061,"Postres y yogures","Flan y natillas",1.85,1.75
68172,"Postres y yogures","Gelatina y otros postres",1.05,1
20593,"Postres y yogures","Gelatina y otros postres",1.4,1.35
68343,"Postres y yogures","Gelatina y otros postres",1.3,1.3
68170,"Postres y yogures","Gelatina y otros postres",1.3,1.3
28496,"Postres y yogures","Gelatina y otros postres",3.3,3.05
20499,"Postres y yogures","Gelatina y otros postres",1.2,1.2
68188,"Postres y yogures","Gelatina y otros postres",1.25,1.15
68322,"Postres y yogures","Gelatina y otros postres",1.25,1.25
21219,"Postres y yogures","Gelatina y otros postres",1.65,1.65
21366,"Postres y yogures","Gelatina y otros postres",1.8,1.8
82938,"Postres y yogures","Gelatina y otros postres",2.1,2
67634,"Postres y yogures","Gelatina y otros postres",2.4,2.6
68331,"Postres y yogures","Gelatina y otros postres",1.5,1.5
68348,"Postres y yogures","Gelatina y otros postres",1.5,1.5
15802,"Postres y yogures","Gelatina y otros postres",1.45,1.3
21061,"Postres y yogures","Gelatina y otros postres",1.85,1.75
21061,"Postres y yogures","Gelatina y otros postres",1.85,1.75
21061,"Postres y yogures","Flan y natillas",1.85,1.75
21061,"Postres y yogures","Flan y natillas",1.85,1.75
22311,"Postres y yogures","Gelatina y otros postres",1.85,1.75
22311,"Postres y yogures","Gelatina y otros postres",1.85,1.75
22311,"Postres y yogures","Flan y natillas",1.85,1.75
22311,"Postres y yogures","Flan y natillas",1.85,1.75
60956,"Postres y yogures","Gelatina y otros postres",1.95,1.9
67766,"Postres y yogures","Gelatina y otros postres",1.2,1.2
67980,"Postres y yogures","Gelatina y otros postres",1.2,1.15
13446,"Postres y yogures","Postres de soja",1.4,1.4
21369,"Postres y yogures","Postres de soja",2.2,2.6
20200,"Postres y yogures","Postres de soja",1.2,1.2
22981,"Postres y yogures","Postres de soja",2.2,2.6
22980,"Postres y yogures","Postres de soja",2.2,2.6
23478,"Postres y yogures","Postres de soja",2.2,2.6
20221,"Postres y yogures","Yogures desnatados",1.1,1.1
20830,"Postres y yogures","Yogures desnatados",1.55,1.5
20996,"Postres y yogures","Yogures desnatados",1.75,1.6
20210,"Postres y yogures","Yogures desnatados",1.1,1.1
21073,"Postres y yogures","Yogures desnatados",1.75,1.6
21363,"Postres y yogures","Yogures desnatados",0.95,0.95
21199,"Postres y yogures","Yogures desnatados",0.95,0.95
21362,"Postres y yogures","Yogures desnatados",0.95,0.95
20164,"Postres y yogures","Yogures desnatados",1.45,1.45
21151,"Postres y yogures","Yogures desnatados",1.75,1.6
21256,"Postres y yogures","Yogures desnatados",1.6,1.45
20908,"Postres y yogures","Yogures desnatados",1.6,1.45
20559,"Postres y yogures","Yogures griegos",1.45,1.6
20571,"Postres y yogures","Yogures griegos",1.9,1.9
20504,"Postres y yogures","Yogures griegos",1.85,1.85
20512,"Postres y yogures","Yogures griegos",2.45,2.45
20531,"Postres y yogures","Yogures griegos",1.7,1.7
21160,"Postres y yogures","Yogures griegos",1.7,1.7
21358,"Postres y yogures","Yogures griegos",2.45,2.45
22651,"Postres y yogures","Yogures griegos",1.85,1.85
20613,"Postres y yogures","Yogures líquidos",1.35,1.45
15659,"Postres y yogures","Yogures líquidos",1.5,1.45
20629,"Postres y yogures","Yogures líquidos",1.35,1.45
20476,"Postres y yogures","Yogures líquidos",2.2,2.05
20108,"Postres y yogures","Yogures líquidos",2.2,2.05
20968,"Postres y yogures","Yogures líquidos",2.55,2.3
15660,"Postres y yogures","Yogures líquidos",1.5,1.45
15661,"Postres y yogures","Yogures líquidos",1.5,1.45
20107,"Postres y yogures","Yogures líquidos",2.2,2.05
21333,"Postres y yogures","Yogures líquidos",1.2,1.2
10670,"Postres y yogures","Yogures líquidos",1.3,1.3
16671,"Postres y yogures","Yogures líquidos",1.3,1.3
21378,"Postres y yogures","Yogures líquidos",1.2,1.2
20627,"Postres y yogures","Yogures líquidos",2.7,2.5
20640,"Postres y yogures","Yogures líquidos",2.7,2.5
22126,"Postres y yogures","Yogures líquidos",2.7,2.5
22002,"Postres y yogures","Yogures líquidos",2.7,2.7
20658,"Postres y yogures","Yogures líquidos",2,1.8
20738,"Postres y yogures","Yogures líquidos",6,6
20941,"Postres y yogures","Yogures líquidos",6.1,6.1
20940,"Postres y yogures","Yogures líquidos",6.1,6.1
20657,"Postres y yogures","Yogures líquidos",2,1.8
20942,"Postres y yogures","Yogures líquidos",6.1,6.1
22001,"Postres y yogures","Yogures líquidos",2.7,2.7
20709,"Postres y yogures","Yogures líquidos",6,6
22002,"Postres y yogures","Yogures líquidos",2.7,2.7
20941,"Postres y yogures","Yogures líquidos",6.1,6.1
20940,"Postres y yogures","Yogures líquidos",6.1,6.1
20942,"Postres y yogures","Yogures líquidos",6.1,6.1
22001,"Postres y yogures","Yogures líquidos",2.7,2.7
15664,"Postres y yogures","Yogures líquidos",1.2,1.15
15662,"Postres y yogures","Yogures líquidos",1,0.95
20584,"Postres y yogures","Yogures naturales y sabores",1.1,1.05
20248,"Postres y yogures","Yogures naturales y sabores",2,2
20849,"Postres y yogures","Yogures naturales y sabores",1.55,1.55
22313,"Postres y yogures","Yogures naturales y sabores",1.05,1.05
20247,"Postres y yogures","Yogures naturales y sabores",2,2
20260,"Postres y yogures","Yogures naturales y sabores",1.9,2
20029,"Postres y yogures","Yogures naturales y sabores",1.45,1.4
20287,"Postres y yogures","Yogures naturales y sabores",2.2,2.2
20001,"Postres y yogures","Yogures naturales y sabores",2.7,2.6
20040,"Postres y yogures","Yogures naturales y sabores",0.8,0.8
20041,"Postres y yogures","Yogures naturales y sabores",0.8,0.8
20033,"Postres y yogures","Yogures naturales y sabores",0.8,0.8
20031,"Postres y yogures","Yogures naturales y sabores",1,1
20376,"Postres y yogures","Yogures naturales y sabores",1.2,1.2
20379,"Postres y yogures","Yogures naturales y sabores",1.2,1.2
20037,"Postres y yogures","Yogures naturales y sabores",1,1
20032,"Postres y yogures","Yogures naturales y sabores",0.8,0.8
60955,"Postres y yogures","Yogures naturales y sabores",2.1,2.1
20042,"Postres y yogures","Yogures naturales y sabores",1,1
20057,"Postres y yogures","Yogures naturales y sabores",1,1
21198,"Postres y yogures","Yogures naturales y sabores",0.8,0.8
22799,"Postres y yogures","Yogures naturales y sabores",1.55,1.55
68124,"Postres y yogures","Yogures y postres infantiles",1.44,1.44
68125,"Postres y yogures","Yogures y postres infantiles",1.44,1.44
20536,"Postres y yogures","Yogures y postres infantiles",1.3,1.35
68029,"Postres y yogures","Yogures y postres infantiles",1.6,1.8
9456,"Postres y yogures","Yogures y postres infantiles",2.75,3.05
9456,"Postres y yogures","Yogures y postres infantiles",2.75,3.05
9192,"Postres y yogures","Yogures y postres infantiles",2.95,2.95
9192,"Postres y yogures","Yogures y postres infantiles",2.95,2.95
9193,"Postres y yogures","Yogures y postres infantiles",2.95,2.95
9193,"Postres y yogures","Yogures y postres infantiles",2.95,2.95
35403,"Postres y yogures","Yogures y postres infantiles",3.45,3.45
35403,"Postres y yogures","Yogures y postres infantiles",3.45,3.45
10231,Zumos,"Fruta variada",1,0.95
10190,Zumos,"Fruta variada",1,1
10152,Zumos,"Fruta variada",1.25,1.2
10226,Zumos,"Fruta variada",1,0.95
10219,Zumos,"Fruta variada",1,1
10093,Zumos,"Fruta variada",1.25,1.2
10126,Zumos,"Fruta variada",2.49,2.39
10362,Zumos,"Fruta variada",2.49,2.49
10106,Zumos,"Fruta variada",1.65,1.75
39109,Zumos,"Fruta variada",1.3,1.25
39606,Zumos,"Fruta variada",0.65,0.7
39650,Zumos,"Fruta variada",1.5,1.8
39224,Zumos,"Fruta variada",1.65,1.7
39627,Zumos,"Fruta variada",1.65,1.65
39640,Zumos,"Fruta variada",1.65,1.65
39651,Zumos,"Fruta variada",1,1.2
39980,Zumos,"Fruta variada",1.6,1.5
39219,Zumos,"Melocotón y piña",1,1
39226,Zumos,"Melocotón y piña",1.5,1.5
39293,Zumos,"Melocotón y piña",1.59,1.65
39129,Zumos,"Melocotón y piña",0.9,0.9
39130,Zumos,"Melocotón y piña",1.4,1.4
39119,Zumos,"Melocotón y piña",0.9,0.9
39106,Zumos,"Melocotón y piña",1.35,1.35
39191,Zumos,"Melocotón y piña",1.25,1.25
39946,Zumos,"Melocotón y piña",2,1.95
39910,Zumos,"Melocotón y piña",2.3,2.25
39100,Zumos,"Melocotón y piña",1.5,1.5
5250,Zumos,Naranja,1.59,1.99
3363,Zumos,Naranja,2.59,2.99
3362,Zumos,Naranja,3.99,4.99
39010,Zumos,Naranja,1.2,1.75
39033,Zumos,Naranja,2.2,2.8
39032,Zumos,Naranja,1.2,1.75
39919,Zumos,Naranja,1.4,1.9
39127,Zumos,Naranja,1.3,1.25
39000,Zumos,Naranja,2.69,2.99
