description_x,units,price_eu,unit_price,date,order_num,best_match,description_y,product_code
aceitunas manzanilla rellenas de anchoa hacendado reducidas en sal,1,1.8,1.8,2021-09-07,9115773,aceitunas manzanilla rellenas de anchoa hacendado reducidas en sal,aceitunas manzanilla rellenas de anchoa hacendado reducidas en sal,33078.0
papel higienico doble rollo bosque verde,1,3.95,3.95,2021-09-07,9115773,papel higienico doble hoja bosque verde,papel higienico doble hoja bosque verde,47834.0
fuet espetec extra hacendado,4,7.96,1.99,2021-09-07,9115773,fuet espetec extra hacendado,fuet espetec extra hacendado,55108.0
cafe en capsula sontuoso l'or espresso,5,17.0,3.4,2021-09-07,9115773,cafe en capsula espresso tassimo compatibles maquinas tassimo,cafe en capsula espresso tassimo compatibles maquinas tassimo,11873.0
cerveza clasica mahou,1,5.88,5.88,2021-09-07,9115773,cerveza suave xibeca damm,cerveza suave xibeca damm,27144.0
yogur sabores hacendado,2,1.9,0.95,2021-09-07,9115773,salsa yogur hacendado,salsa yogur hacendado,17327.0
pasta tiburon hacendado,2,0.96,0.48,2021-09-07,9115773,pasta tiburon hacendado,pasta tiburon hacendado,6244.0
pasta tiburon hacendado,2,0.96,0.48,2021-09-07,9115773,pasta tiburon hacendado,pasta tiburon hacendado,6244.0
peras conferencia,1,1.9,1.9,2021-09-07,9115773,peras conferencia,peras conferencia,3297.0
filetes pechuga de pollo corte fino,1,4.68,4.68,2021-09-07,9115773,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,4.68,4.68,2021-09-07,9115773,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,3.94,3.94,2021-09-07,9115773,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,3.94,3.94,2021-09-07,9115773,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
cuartos traseros familiar de pollo,1,4.59,4.59,2021-09-07,9115773,cuartos traseros familiar de pollo,cuartos traseros familiar de pollo,3680.0
cuartos traseros familiar de pollo,1,4.35,4.35,2021-09-07,9115773,cuartos traseros familiar de pollo,cuartos traseros familiar de pollo,3680.0
escalopines de salmon sin espinas,1,8.59,8.59,2021-09-07,9115773,escalopines de salmon sin espinas,escalopines de salmon sin espinas,80908.0
escalopines de salmon sin espinas,1,8.63,8.63,2021-09-07,9115773,escalopines de salmon sin espinas,escalopines de salmon sin espinas,80908.0
puerros,1,2.01,2.01,2021-09-07,9115773,puerros,puerros,69411.0
puerros,1,1.91,1.91,2021-09-07,9115773,puerros,puerros,69411.0
queso tierno entrepinares lonchas,1,1.8,1.8,2021-09-07,9115773,queso tierno mezcla entrepinares lonchas,queso tierno mezcla entrepinares lonchas,50385.0
queso tierno entrepinares lonchas,1,1.78,1.78,2021-09-07,9115773,queso tierno mezcla entrepinares lonchas,queso tierno mezcla entrepinares lonchas,50385.0
chuletas de cordero palo o rinonada congeladas,1,6.6,6.6,2021-09-07,9115773,chuletas de cordero palo y rinonada,chuletas de cordero palo y rinonada,4363.0
solomillo de pavo marinado congelado,1,2.56,2.56,2021-09-07,9115773,solomillo de cerdo marinado con setas,solomillo de cerdo marinado con setas,4353.0
solomillo de pavo marinado congelado,1,1.93,1.93,2021-09-07,9115773,solomillo de cerdo marinado con setas,solomillo de cerdo marinado con setas,4353.0
rodajas de atun congelado hacendado,1,2.84,2.84,2021-09-07,9115773,hoja de bacalao hacendado,hoja de bacalao hacendado,80644.0
bifidus desnatado hacendado frutas del bosque,1,0.95,0.95,2020-08-28,140937,bebida lactea de frutas del bosque hacendado,bebida lactea de frutas del bosque hacendado,20476.0
esparrago verde fino,1,2.15,2.15,2020-08-28,140937,esparrago verde fino,esparrago verde fino,69656.0
cebollas dulces,1,1.99,1.99,2020-08-28,140937,cebollas tiernas,cebollas tiernas,69139.0
nuez natural hacendado,1,2.79,2.79,2020-08-28,140937,nuez natural hacendado,nuez natural hacendado,34606.0
macedonia de verduras hacendado,1,0.75,0.75,2020-08-28,140937,macedonia de verduras hacendado,macedonia de verduras hacendado,16737.0
guisantes extra hacendado,1,0.57,0.57,2020-08-28,140937,croissant hacendado,croissant hacendado,82931.0
pepino,1,0.47,0.47,2020-08-28,140937,pepino,pepino,69584.0
dentifrico original binaca,1,1.5,1.5,2020-08-28,140937,dentifrico blanqueador bicarbonato signal,dentifrico blanqueador bicarbonato signal,74044.0
servilleta papel bosque verde,1,0.9,0.9,2020-08-28,140937,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel bosque verde,1,0.9,0.9,2020-08-28,140937,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel bosque verde,1,0.9,0.9,2020-08-28,140937,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
patata,3,0.96,0.32,2020-08-28,140937,patata,patata,69066.0
kefir natural sabor suave,2,2.8,1.4,2020-08-28,140937,kefir natural sabor suave,kefir natural sabor suave,20029.0
pizza masa fina 4 quesos hacendado ultracongelada,1,2.29,2.29,2020-08-28,140937,fingers de queso hacendado ultracongelados,fingers de queso hacendado ultracongelados,63739.0
zanahoria rallada base para ensalada,1,0.75,0.75,2020-08-28,140937,zanahoria rallada base para ensalada,zanahoria rallada base para ensalada,69722.0
platano,6,1.79,0.2983333333333333,2020-08-28,140937,platano macho,platano macho,3132.0
platano,6,1.79,0.2983333333333333,2020-08-28,140937,platano macho,platano macho,3132.0
platano,6,1.79,0.2983333333333333,2020-08-28,140937,platano macho,platano macho,3132.0
platano,6,1.79,0.2983333333333333,2020-08-28,140937,platano macho,platano macho,3132.0
platano,6,1.79,0.2983333333333333,2020-08-28,140937,platano macho,platano macho,3132.0
platano,6,1.79,0.2983333333333333,2020-08-28,140937,platano macho,platano macho,3132.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
pimiento rojo,1,0.9,0.9,2020-08-28,140937,pimiento rojo,pimiento rojo,69310.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate pera,10,1.78,0.178,2020-08-28,140937,tomate pera,tomate pera,69912.0
tomate ensalada,2,0.91,0.455,2020-08-28,140937,tomate ensalada,tomate ensalada,69937.0
garbanzo cocido hacendado,1,0.7,0.7,2020-08-28,140937,comino en grano hacendado,comino en grano hacendado,34121.0
filetes de merluza del cabo sin piel hacendado ultracongelados,1,3.85,3.85,2020-08-28,140937,lasana a la bolonesa hacendado ultracongelada,lasana a la bolonesa hacendado ultracongelada,63725.0
huevos de gallinas camperas,1,1.95,1.95,2020-08-28,140937,huevos de gallinas criadas en el suelo,huevos de gallinas criadas en el suelo,60708.0
atun claro en aceite de oliva hacendado,1,3.99,3.99,2020-08-28,140937,atun en aceite de oliva hacendado,atun en aceite de oliva hacendado,18030.0
pechuga de pavo bajo en sal hacendado,1,2.99,2.99,2020-08-28,140937,pechuga de pavo bajo en sal hacendado,pechuga de pavo bajo en sal hacendado,59227.0
barra pan de pueblo rebanada,1,1.15,1.15,2020-08-28,140937,barra pan de pueblo rebanada,barra pan de pueblo rebanada,23086.2
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2020-08-28,140937,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2020-08-28,140937,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2020-08-28,140937,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2020-08-28,140937,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
zumo pura naranja hacendado,2,2.0,1.0,2020-08-28,140937,zumo pura naranja con pulpa hacendado,zumo pura naranja con pulpa hacendado,39032.0
champinon laminado limpio,1,1.6,1.6,2020-08-28,140937,champinon laminado limpio,champinon laminado limpio,69519.0
champinon laminado limpio,1,1.6,1.6,2020-08-28,140937,champinon laminado limpio,champinon laminado limpio,69519.0
champinon laminado limpio,1,1.6,1.6,2020-08-28,140937,champinon laminado limpio,champinon laminado limpio,69519.0
champinon laminado limpio,1,1.6,1.6,2020-08-28,140937,champinon laminado limpio,champinon laminado limpio,69519.0
champinon laminado limpio,1,1.6,1.6,2020-08-28,140937,champinon laminado limpio,champinon laminado limpio,69519.0
longaniza magro fresca,1,2.94,2.94,2020-08-28,140937,longaniza magro fresca,longaniza magro fresca,6040.0
cuartos traseros de pollo,1,2.66,2.66,2020-08-28,140937,cuartos traseros de pollo,cuartos traseros de pollo,3727.0
cuartos traseros de pollo,1,2.66,2.66,2020-08-28,140937,cuartos traseros de pollo,cuartos traseros de pollo,3727.0
lomo de cerdo adobado,1,3.17,3.17,2020-08-28,140937,filetes lomo de cerdo cabeza,filetes lomo de cerdo cabeza,2817.0
filetes pechuga de pollo corte fino,1,4.31,4.31,2020-08-28,140937,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
filetes pechuga de pollo corte fino,1,4.31,4.31,2020-08-28,140937,filetes pechuga de pollo corte fino,filetes pechuga de pollo corte fino,3400.0
pintalabios mate deliplus 06,1,4.5,4.5,2020-08-28,140937,pintalabios mate deliplus 106 morado,pintalabios mate deliplus 106 morado,60928.0
locion corporal 10% urea pura deliplus,1,1.95,1.95,2020-08-28,140937,locion corporal 10% urea pura deliplus pieles muy secas,locion corporal 10% urea pura deliplus pieles muy secas,79529.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
paraguayo,4,1.34,0.335,2020-08-28,140937,arandanos,arandanos,5501.0
pera ercolina,5,1.23,0.246,2020-08-28,140937,pera ercolina,pera ercolina,3170.0
patatas fritas receta churreria hacendado,1,0.8,0.8,2020-08-28,140937,patatas fritas receta churreria hacendado,patatas fritas receta churreria hacendado,33444.0
"redondos frescos berenjena, tomate y mozzarella bel canto",2,3.96,1.98,2020-08-28,140937,"redondos frescos berenjena, tomate y mozzarella bel canto","redondos frescos berenjena, tomate y mozzarella bel canto",6139.0
"redondos frescos berenjena, tomate y mozzarella bel canto",2,3.96,1.98,2020-08-28,140937,"redondos frescos berenjena, tomate y mozzarella bel canto","redondos frescos berenjena, tomate y mozzarella bel canto",6139.0
berenjena,3,1.67,0.5566666666666666,2020-08-28,140937,berenjena,berenjena,69326.0
altramuces hacendado,1,1.1,1.1,2020-08-28,140937,altramuces hacendado,altramuces hacendado,33136.0
almendra natural hacendado,1,2.5,2.5,2020-08-28,140937,almendra natural hacendado,almendra natural hacendado,34865.0
pizza reina hacendado con crema de queso fresco,1,1.89,1.89,2020-08-28,140937,queso fresco de cabra hacendado,queso fresco de cabra hacendado,51194.0
manzana golden,2,0.67,0.335,2020-08-28,140937,manzana golden,manzana golden,3028.0
galletas digestive hacendado,1,1.1,1.1,2020-08-28,140937,galletas digestive hacendado,galletas digestive hacendado,14214.0
bicarbonato sodico hacendado,1,1.19,1.19,2020-08-28,140937,pizza carbonara hacendado,pizza carbonara hacendado,63653.0
vinagre de vino blanco hacendado,1,0.49,0.49,2020-08-28,140937,vinagre de vino blanco hacendado,vinagre de vino blanco hacendado,4940.0
horchata fresca hacendado,1,1.9,1.9,2020-08-28,140937,horchata de chufa hacendado,horchata de chufa hacendado,23753.0
leche semidesnatada hacendado,3,1.74,0.58,2020-08-28,140937,leche semidesnatada fresca hacendado,leche semidesnatada fresca hacendado,10922.0
leche evaporada hacendado,2,1.7,0.85,2020-08-28,140937,leche entera fresca hacendado,leche entera fresca hacendado,10933.0
caldo de pollo hacendado bajo en sal,2,2.1,1.05,2020-08-28,140937,caldo de pollo hacendado bajo en sal,caldo de pollo hacendado bajo en sal,7031.0
mascarilla facial de barro mar muerto montagne jeunesse,1,1.5,1.5,2021-08-05,8403972,mascarilla facial de barro con aloe vera montagne jeunesse,mascarilla facial de barro con aloe vera montagne jeunesse,45766.0
mascarilla facial peeling de alga negra montagne jeunesse,1,1.5,1.5,2021-08-05,8403972,mascarilla facial peeling de alga negra montagne jeunesse,mascarilla facial peeling de alga negra montagne jeunesse,45913.0
burger de vacuno y cerdo,2,6.7,3.35,2021-08-05,8403972,burger de vacuno y cerdo,burger de vacuno y cerdo,2872.0
te estilo ingles hacendado,1,1.3,1.3,2021-08-05,8403972,cocktail picante hacendado,cocktail picante hacendado,34234.0
cacao soluble cola cao original,1,11.5,11.5,2021-08-05,8403972,cacao soluble en sobres hacendado,cacao soluble en sobres hacendado,23231.0
golosinas pulpis mix hacendado con pica pica,1,1.0,1.0,2021-08-05,8403972,golosinas pulpis mix hacendado,golosinas pulpis mix hacendado,86029.0
patatas fritas sabor salsa vinagreta lay's,1,1.56,1.56,2021-08-05,8403972,patatas fritas sabor sal y vinagre hacendado,patatas fritas sabor sal y vinagre hacendado,13548.0
picos saladitos hacendado,2,2.0,1.0,2021-08-05,8403972,picos saladitos hacendado,picos saladitos hacendado,13631.0
vino blanco albarino d.o rias baixas pazo de orantes,2,7.1,3.55,2021-08-05,8403972,vino blanco albarino d.o rias baixas pazo de orantes,vino blanco albarino d.o rias baixas pazo de orantes,67125.0
vino tinto d.o ribera del duero abadia mantrus roble,2,6.3,3.15,2021-08-05,8403972,vino tinto d.o ribera del duero abadia mantrus crianza,vino tinto d.o ribera del duero abadia mantrus crianza,37276.0
mini taquitos de jamon incarlopsa,2,4.3,2.15,2021-08-05,8403972,mini taquitos de jamon incarlopsa,mini taquitos de jamon incarlopsa,59018.0
papel multiusos resistente bosque verde,1,2.7,2.7,2021-08-05,8403972,papel multiusos resistente bosque verde,papel multiusos resistente bosque verde,49173.0
esponja facial desmaquillante deliplus vegetal,1,1.15,1.15,2021-08-05,8403972,esponja facial desmaquillante deliplus vegetal,esponja facial desmaquillante deliplus vegetal,70195.0
discos desmaquillantes deliplus redondos algodon 100%,2,1.9,0.95,2021-08-05,8403972,discos desmaquillantes deliplus redondos algodon 100%,discos desmaquillantes deliplus redondos algodon 100%,79407.0
galletas relieve hacendado,1,0.9,0.9,2021-08-05,8403972,galletas relieve hacendado,galletas relieve hacendado,14197.0
barritas chocolate con leche nestle con galleta rellena de caramelo y cereales,1,0.85,0.85,2021-08-05,8403972,barritas de chocolate con leche hacendado rellenas de leche,barritas de chocolate con leche hacendado rellenas de leche,12171.0
cereales de trigo inflado hacendado con miel,1,1.3,1.3,2021-08-05,8403972,cereales con salvado de trigo fibra sticks hacendado,cereales con salvado de trigo fibra sticks hacendado,60236.0
tubitos banados chocolate negro hacendado,2,3.4,1.7,2021-08-05,8403972,almendras hacendado chocolate negro,almendras hacendado chocolate negro,12027.0
barquillos rellenos de chocolate hacendado,2,1.4,0.7,2021-08-05,8403972,barquillos rellenos de chocolate hacendado,barquillos rellenos de chocolate hacendado,14135.0
desodorante invisible black & white nivea men,2,3.0,1.5,2021-08-05,8403972,desodorante invisible black & white nivea men,desodorante invisible black & white nivea men,22124.0
